text,source,label
"Except as otherwise specified in this Agreement, the Parties’ respective rights and obligations under this Agreement shall commence on the Effective Date and shall remain in full force for ten (10) years after the First Commercial Sale of the first Licensed Product, and shall thereafter automatically renew for an unlimited period of time unless otherwise terminated in accordance with Section 15.2.",CoherusBiosciencesInc_20200227_10-K_EX-10.29_12021376_EX-10.29_Development Agreement.pdf,important
"c. Documentation of services provided by such HCP (e.g., a written report, comments collected at a meeting, presentation materials, etc.).",IMMUNOMEDICSINC_08_07_2019-EX-10.1-PROMOTION AGREEMENT.pdf,not_important
SOFTWARE DEVELOPMENT AGREEMENT,PelicanDeliversInc_20200211_S-1_EX-10.3_11975895_EX-10.3_Development Agreement2.pdf,important
03/24/06          ,DataCallTechnologies_20060918_SB-2A_EX-10.9_944510_EX-10.9_Content License Agreement.pdf,important
"K iosk  Concep t s ,   I nc “F ranch i so r ” “Master Franchisee” “Guarantors”",SoupmanInc_20150814_8-K_EX-10.1_9230148_EX-10.1_Franchise Agreement2.pdf,important
1996-10-11 00:00:00,PcquoteComInc_19990721_S-1A_EX-10.11_6377149_EX-10.11_Co-Branding Agreement1.pdf,important
 Each of the following definitions is set forth in the Section of the Agreement indicated below,Microgenics Corporation - Collaborative Development and Commercialization Agreement.pdf,not_important
1.6 Words in the singular shall include the plural and vice versa.,FuseMedicalInc_20190321_10-K_EX-10.43_11575454_EX-10.43_Distributor Agreement.pdf,not_important
"Upon the expiration           of such term, this Agreement will renew automatically for           successive terms of one (1) year each unless either party to           this Agreement delivers written notice of termination to the           other party to this Agreement at least sixty (60) days prior           to the end of the original or any renewal term.",NEONSYSTEMSINC_03_01_1999-EX-10.5-DISTRIBUTOR AGREEMENT_Amendment.pdf,important
"         3.5      Service of  Products  in  Territory.  Within  thirty (30) days                   after the  execution  of this  Agreement,  the Company and the                   Distributor shall mutually agree upon a reasonable schedule of                   charges for after market  parts and  services  provided by the                   Company  or  the  Distributor  so  that  such  charges  do not                   adversely affect the marketability of the Products.",LIMEENERGYCO_09_09_1999-EX-10-DISTRIBUTOR AGREEMENT.pdf,not_important
"

2) If the parties cannot agree on a price for the Product by the beginning of a following contract year, Cremer may refuse to deliver the Product to Ultragenyx until the Parties agreed on a respective price",ULTRAGENYXPHARMACEUTICALINC_12_23_2013-EX-10.9-SUPPLY AGREEMENT.pdf,not_important
2016-01-06 00:00:00,AzulSa_20170303_F-1A_EX-10.3_9943903_EX-10.3_Maintenance Agreement2.pdf,important
"Qualigen hereby appoints Sekisui, and Sekisui accepts the appointment to act on an exclusive basis pursuant to the terms and conditions of this Agreement, as a distributor for the sale of the Products in the Territory. Sekisui shall purchase the Products exclusively from Qualigen, and Qualigen shall supply the Products exclusively to Sekisui, in each case for the Territory. Qualigen shall supply Sekisui with all of Sekisui’s commercial requirements for the Product in the Applicable Markets.",RitterPharmaceuticalsInc_20200313_S-4A_EX-10.54_12055220_EX-10.54_Development Agreement.pdf,important
 PPD shall have no obligation to issue payment to VS for Services performed or expenses incurred which were not invoiced to PPD in accordance with this Agreement,"VIRTUALSCOPICS,INC_11_12_2010-EX-10.1-STRATEGIC ALLIANCE AGREEMENT.pdf",not_important
"Approved Location for the Franchised Business. If we do not approve a proposed site by giving you written notice within the 30-day period, then we will be deemed to have disapproved the site.","GOOSEHEADINSURANCE,INC_04_02_2018-EX-10.6-Franchise Agreement.pdf",not_important
"Kitov shall provide Dexcel with written purchase orders meeting the Minimum Order Requirements and in a form reasonably acceptable to Dexcel, and which shall specify at least the following: a description of the Product ordered, the quantity ordered, the current Supply Price, and the required delivery date thereof, such required delivery date to be not less than one hundred and twenty (120) days from the purchase order placement date (one hundred and eighty (180) days before the anticipated Supply Commencement Date and/or the launch of a new SKU). Dexcel shall supply the Product with at least **** percent (****%) of the shelf life upon Delivery unless otherwise agreed by the Parties.",KitovPharmaLtd_20190326_20-F_EX-4.15_11584449_EX-4.15_Manufacturing Agreement.pdf,important
CO-BRANDING AND SERVICES AGREEMENT,DeltathreeInc_19991102_S-1A_EX-10.19_6227850_EX-10.19_Co-Branding Agreement_ Service Agreement.pdf,important
"

  WHEREAS, Co-Host desires to distribute the Products and NAI desires to make the Products available to Co-Host for further distribution",BEYONDCOMCORP_08_03_2000-EX-10.2-CO-HOSTING AGREEMENT.pdf,not_important
 A complete version of this agreement has been filed separately with the Securities and Exchange Commission,InvendaCorp_20000828_S-1A_EX-10.2_2588206_EX-10.2_Co-Branding Agreement.pdf,not_important
"Within Seven (7) days of receipt of such Products, Distributor will notify Company of any shortages, defects, non-conformance, and Company will promptly replace such Products free of charge.",GentechHoldingsInc_20190808_1-A_EX1A-6 MAT CTRCT_11776814_EX1A-6 MAT CTRCT_Distributor Agreement.pdf,important
"     (c) Subject to the license rights granted in Section 4.4, as between the parties, the Licensed Certegy Materials shall be and shall remain the sole and exclusive property of the Certegy Group and the members of the Certegy Group may make any internal use and may commercially exploit any enhancements to the Licensed Materials made or caused to be made by members of the Equifax Group, as they shall deem appropriate without any obligation to any member of the Equifax Group or other restriction. The Certegy Group may in particular distribute and manufacture, or cause to be manufactured or distributed by any third party, any such enhancements and/or Licensed Certegy Materials.","FIDELITYNATIONALINFORMATIONSERVICES,INC_08_05_2009-EX-10.3-INTELLECTUAL PROPERTY AGREEMENT.pdf",not_important
"Beijing SINA Internet Information Service Co., Ltd. “Licensor” Beijing Yisheng Leju Information Services Co., Ltd. “Licensee” and together with Licensor, the “Parties” and each a “Party”)",LejuHoldingsLtd_20140121_DRS (on F-1)_EX-10.26_8473102_EX-10.26_Content License Agreement1.pdf,important
" Also, if the original lessee/customer defaults under the lease and the leasing company takes the equipment back before the end of the lease term, the leasing company may transfer the license to the another lessee for the remainder of the original lease term, without paying Cisco a License Fee, upon 30 days' prior written notice to Cisco, or as soon as practicable if the equipment is re-leased before such 30- day period",ScansourceInc_20190822_10-K_EX-10.38_11793958_EX-10.38_Distributor Agreement1.pdf,not_important
"During the Term and after expiration or termination of this Agreement, MusclePharm shall not contest or otherwise challenge or attack the AS Parties‚Äô rights in the Trademarks or Name and Appearance Rights or the validity of the license being granted herein. During the Term and after expiration or termination of this Agreement, MusclePharm shall not contest or otherwise challenge or attack the AS Parties‚Äô rights in the Trademarks or Name and Appearance Rights or the validity of the license being granted herein.",MusclepharmCorp_20170208_10-KA_EX-10.38_9893581_EX-10.38_Co-Branding Agreement.pdf,important
"27.9 Payment of Legal Fees. You agree to pay us all damages, costs and expenses (including without limitation reasonable attorneys' fees, court costs, discovery costs, and all other related expenses) that we incur after the termination or expiration of the franchise granted under this Agreement in: (a) seeking injunctive or other relief for the enforcement of any provisions of this Agreement (including without limitation Sections 9 and 17 above); and/or (b) successfully defending a claim from you that we misrepresented the terms of this Agreement, fraudulently induced you to sign this Agreement, that the provisions of this Agreement are not FDD Exhibit H-17","GOOSEHEADINSURANCE,INC_04_02_2018-EX-10.6-Franchise Agreement.pdf",not_important
"INGRAM MICRO INC. ""Ingram"" NETGEAR, INC. ""Vendor""","NETGEAR,INC_04_21_2003-EX-10.16- AMENDMENT #2 TO THE DISTRIBUTION AGREEMENT.pdf",important
"Upon the expiration of the Term, the Term shall automatically extend for successive 12-month periods until one Party terminates the Agreement by providing at least 180 days prior written notice to the other Party prior to the expiration of the then-current term or unless sooner terminated in accordance with the terms of this Agreement.",LiquidmetalTechnologiesInc_20200205_8-K_EX-10.1_11968198_EX-10.1_Development Agreement.pdf,important
"  (ff) ""Option Exercise Notice"" has the meaning ascribed to it in Section 2.1;",GOLDRESOURCECORP_12_11_2008-EX-10.1-STRATEGIC ALLIANCE AGREEMENT.pdf,not_important
"Upon expiration or termination of this Agreement by PAPA JOHN’S (but not in the event of termination by ABG), and subject to PAPA JOHN’S ongoing compliance with the terms and conditions of this Agreement, PAPA JOHN’S shall have the following rights to use the Celebrity Endorsement solely as follows: (i) for a period of six (6) months following the effective date of expiration or termination, PAPA JOHN’S shall have the right to continue to use, display and distribute copies of Materials which bear the Celebrity Endorsement and which were printed and published, or irrevocably booked for publication or display with a third party, prior to the effective date of expiration or termination; and (ii) PAPA JOHN’S shall have the right, without restriction, to the in-house, non-commercial use of any Materials. If this Agreement is terminated by ABG for any of the reasons provided in Section 7.B. above, then CELEBRITY shall be entitled to immediately vest in all of the RSUs for the eighteen (18) months following the effective date of termination (including, without limitation, any balance of unvested RSUs that were due to vest as of the effective date of termination, in addition to any and all of the RSUs that would have vested during the next eighteen (18) months but for the termination); provided, however, that in the event there is less than eighteen (18) months remaining in the Term as of the effective date of such termination, then any and all of the balance of the RSUs shall vest immediately as of the effective date of termination.",PapaJohnsInternationalInc_20190617_8-K_EX-10.1_11707365_EX-10.1_Endorsement Agreement.pdf,important
